Subject,Distance,Context,ClassRef,RT,Vis
7,1,1,0,0.55149,1
7,3,1,0,0.59821,1
7,4,0,0,0.7527,1
7,5,1,0,1.102,1
7,4,1,0,0.61651,1
7,2,0,0,0.46574,1
7,6,0,1,0.51167,1
7,3,0,0,2.0636,1
7,4,1,0,0.70676,1
7,5,1,0,0.45931,1
7,6,0,1,1.1439,1
7,2,1,0,0.6837,1
7,1,1,0,0.66562,1
7,2,0,0,0.64552,1
7,1,0,0,0.56044,1
7,6,1,1,0.72317,1
7,4,0,0,0.52532,1
7,3,0,0,0.80662,1
7,3,1,0,0.65437,1
7,5,0,0,0.57242,1
7,4,1,0,0.51144,1
7,3,0,1,0.64748,1
7,4,0,0,0.48575,1
7,6,1,1,1.2459,1
7,3,1,1,1.2657,1
7,6,0,1,1.7047,1
7,5,0,1,0.76814,1
7,2,1,0,0.57335,1
7,1,0,0,0.58523,1
7,1,1,0,0.61794,1
7,2,0,1,0.7358,1
7,5,1,0,0.50499,1
7,2,0,0,1.2208,1
7,4,0,0,1.9855,1
7,1,0,0,0.87527,1
7,1,1,0,1.4525,1
7,6,1,1,0.76094,1
7,2,1,0,0.55685,1
7,5,0,1,1.6661,1
7,6,0,1,0.57328,1
7,4,1,0,0.52574,1
7,3,1,0,0.59243,1
7,3,0,0,0.44643,1
7,5,1,1,0.67756,1
7,4,0,1,1.4629,1
7,6,1,1,0.72856,1
7,6,0,1,0.66779,1
7,4,1,1,0.61249,1
7,1,1,0,0.53839,1
7,2,0,0,0.69229,1
7,1,0,0,0.91609,1
7,5,0,1,0.61887,1
7,3,1,0,0.62656,1
7,3,0,0,1.9066,3
7,2,1,0,0.81091,1
7,5,1,0,0.61556,1
7,5,0,1,0.91406,1
7,1,1,0,0.52316,1
7,3,1,0,1.0691,3
7,6,1,0,1.2437,1
7,3,0,0,0.5469,1
7,4,1,0,0.98487,1
7,4,0,1,0.88921,1
7,1,0,0,0.62976,1
7,2,0,0,0.67765,1
7,2,1,1,2.2122,1
7,6,0,1,0.71665,1
7,2,0,0,1.9849,1
7,1,1,0,0.51608,1
7,2,1,0,0.51406,3
7,6,1,1,0.69043,1
7,4,0,0,1.8043,1
7,5,0,0,0.79663,1
7,4,1,0,0.6901,1
7,6,0,1,0.72133,1
7,3,0,0,1.4113,1
7,5,1,1,0.89039,1
7,3,1,0,1.1656,3
7,2,0,0,1.3943,1
7,1,1,0,0.71336,3
7,1,0,1,1.3627,3
7,5,1,1,1.2885,1
7,6,1,1,0.59967,1
7,2,1,0,0.83621,1
7,3,0,0,0.57813,1
7,6,0,1,0.66276,1
7,4,0,0,0.63859,1
7,4,1,0,1.4378,1
7,5,0,0,0.67095,1
7,3,1,0,0.54878,1
7,6,0,0,0.5127,1
7,2,0,0,0.54468,1
7,5,0,0,0.56795,1
7,3,1,0,0.81908,1
7,4,0,0,0.64927,1
7,3,0,0,0.62847,1
7,6,1,1,0.80035,1
7,1,0,0,0.53491,1
7,5,1,0,0.93403,1
7,4,1,0,0.93858,1
7,1,1,0,0.6098,1
7,6,0,1,0.65505,1
7,2,0,0,0.61493,1
7,3,1,0,1.1575,3
7,2,1,0,0.59284,1
7,6,1,1,0.64928,1
7,4,0,0,1.5286,1
7,4,1,0,0.59706,1
7,5,0,0,0.59578,1
7,1,0,0,0.65153,1
7,1,1,0,0.55597,1
7,5,1,1,0.65618,1
7,3,0,0,0.56406,1
7,6,0,0,0.94631,1
7,2,0,0,0.54825,1
7,6,1,1,1.2387,1
7,5,0,1,0.74596,1
7,4,0,1,0.93239,1
7,5,1,1,0.61828,1
7,3,0,1,1.5582,1
7,4,1,1,0.55946,1
7,1,1,0,0.53328,1
7,1,0,0,0.57187,1
7,1,1,0,0.6331,1
7,3,0,0,0.87243,1
7,3,1,0,0.49823,1
7,5,0,1,0.67949,1
7,5,1,1,1.1788,1
7,2,1,0,0.49602,1
7,2,0,0,0.45386,1
7,4,1,0,0.48529,1
7,1,0,0,0.58242,1
7,6,1,0,1.8916,1
7,6,0,1,0.67156,1
7,4,0,1,0.77487,1
7,3,1,0,0.61391,1
7,4,0,0,0.58382,1
7,1,1,0,0.58502,1
7,1,0,0,0.74227,1
7,5,0,0,0.77948,1
7,5,1,0,0.52139,1
7,4,1,0,0.54204,1
7,2,0,0,0.53267,1
7,6,1,1,0.72578,1
7,3,0,0,0.57836,1
7,2,1,0,0.56435,1
7,6,0,0,0.55631,1
7,2,1,0,0.49748,1
7,5,0,0,0.56734,1
7,6,1,1,0.60725,1
7,5,1,1,0.56652,1
7,6,0,1,0.76893,1
7,3,1,0,0.81084,1
7,3,0,0,0.48609,1
7,2,0,0,0.44724,1
7,4,0,0,0.45856,1
7,4,1,0,0.50906,1
7,1,0,0,0.40764,1
7,1,1,0,0.431,1
7,1,0,0,0.42156,1
7,3,0,0,0.39217,1
7,2,1,0,0.42948,1
7,5,1,0,0.38591,1
7,5,0,0,0.78393,1
7,1,1,0,0.51772,1
7,4,0,0,0.37041,1
7,3,1,0,0.56222,1
7,6,1,1,0.64553,1
7,6,0,0,0.97136,1
7,2,0,0,0.48341,1
7,4,1,0,1.1725,1
7,5,0,0,0.36547,1
7,3,1,0,0.51776,1
7,2,0,1,0.73281,1
7,4,1,0,0.4858,1
7,4,0,0,0.51963,1
7,6,1,0,0.46881,1
7,6,0,0,0.71876,1
7,2,1,0,0.47143,1
7,1,0,0,0.38002,1
7,1,1,0,0.38395,2
7,5,1,0,0.94498,1
7,5,0,0,0.44031,1
7,5,1,0,0.46878,1
7,3,1,0,0.41314,1
7,4,1,0,0.73403,1
7,3,0,0,0.49852,1
7,4,0,0,0.43238,1
7,6,1,1,0.69764,1
7,2,1,0,0.65791,1
7,1,0,0,0.55543,1
7,6,0,0,0.53262,1
7,1,1,0,0.49321,1
7,3,0,0,0.44047,1
7,2,1,0,0.36697,1
7,5,0,0,0.41696,1
7,6,1,0,0.44024,1
7,1,1,0,0.4933,1
7,2,0,0,0.51511,1
7,1,0,0,0.44703,1
7,6,0,0,0.46171,1
7,4,1,0,0.50561,1
7,5,1,0,1.068,1
7,3,1,0,0.50394,1
7,3,0,0,0.53386,1
7,1,0,0,0.44111,1
7,4,1,0,0.56702,1
7,6,0,0,0.93626,1
7,5,1,0,0.60479,1
7,4,0,0,1.0567,1
7,3,1,0,1.0352,1
7,2,1,0,0.41299,1
7,5,0,0,0.36158,1
7,2,0,0,0.4923,1
7,1,1,0,0.50877,1
7,5,0,0,0.39658,1
7,1,1,0,0.46126,1
7,2,0,0,0.55514,1
7,3,1,0,0.3777,1
7,2,1,0,0.42572,1
7,3,0,0,0.44151,1
7,4,0,0,0.42154,1
7,6,0,0,0.39219,1
7,5,1,0,0.45457,1
7,6,1,0,0.48115,1
7,1,0,0,0.51173,1
7,4,1,0,0.98694,1
7,5,0,1,0.76344,1
7,3,0,0,0.46182,1
7,5,1,0,0.35641,1
7,4,0,0,0.499,1
7,3,1,0,0.46558,1
7,6,0,0,0.51615,1
7,2,1,0,0.43539,1
7,4,1,0,1.0513,1
7,1,0,0,0.59131,1
7,1,1,0,0.60448,1
7,6,1,1,0.80164,1
7,5,0,0,2.129,1
7,1,0,0,0.52508,1
7,3,0,0,0.71771,1
7,2,0,0,0.55157,1
7,3,1,0,0.42358,1
7,4,0,0,0.36603,1
7,2,1,0,0.45994,1
7,6,0,1,0.7546,1
7,1,1,0,0.46976,1
7,4,1,1,0.67433,1
7,6,1,1,0.63499,1
7,4,0,1,0.62413,1
7,1,0,0,0.5641,1
7,2,1,0,0.44967,1
7,6,1,1,0.5857,1
7,4,1,1,1.0056,1
7,6,0,1,0.55269,1
7,2,0,0,0.55472,1
7,3,1,1,1.0805,1
7,5,1,1,0.8365,1
7,1,1,0,0.52764,1
7,5,0,1,0.69292,1
7,3,1,1,0.91102,1
7,1,0,0,0.55198,1
7,2,0,0,0.54308,1
7,3,0,0,0.4496,1
7,6,0,1,1.013,1
7,4,1,0,0.55615,1
7,4,0,0,0.50272,1
7,5,0,1,0.64122,1
7,5,1,1,0.57658,1
7,1,1,0,0.73977,1
7,6,1,0,1.8323,1
7,2,0,0,0.61609,1
7,1,0,0,0.53146,1
7,3,1,0,0.45192,1
7,3,0,0,0.98582,1
7,6,1,1,0.57854,1
7,5,1,1,0.85456,1
7,6,0,1,0.50908,1
7,2,1,0,0.3596,1
7,4,0,1,0.47818,1
7,5,0,1,0.67609,1
7,4,1,1,1.3507,1
7,4,0,0,0.65334,1
7,1,0,0,0.35592,1
7,2,1,0,0.57201,1
7,2,0,0,0.40165,1
7,5,1,0,0.37566,1
7,3,0,0,0.48358,1
7,6,0,0,1.9928,1
7,3,1,1,0.67819,1
7,1,1,0,0.62364,1
7,5,0,1,0.63375,1
7,4,1,0,0.76479,1
7,6,1,0,0.75869,1
7,3,0,0,0.66471,1
7,2,0,0,0.65917,1
7,4,0,1,0.78108,1
7,5,1,0,1.0426,1
7,6,1,1,0.63827,1
7,5,0,0,1.1413,1
7,1,1,0,1.0512,1
7,4,1,1,1.5357,1
7,2,1,0,0.44082,1
7,3,1,0,0.51486,1
7,6,0,0,0.39948,1
7,5,1,1,0.60659,1
7,1,1,1,0.91527,1
7,6,0,0,0.54806,1
7,4,1,0,0.55407,1
7,2,1,0,0.49053,1
7,1,0,0,1.0531,1
7,4,0,0,0.61435,1
7,3,0,0,0.67498,1
7,3,1,0,0.67551,1
7,6,1,1,0.82543,1
7,2,0,0,0.82284,1
7,1,1,0,0.54722,1
7,2,0,0,0.60646,1
7,3,0,1,1.5696,1
7,3,1,0,0.49744,1
7,6,0,1,0.56007,1
7,1,0,0,0.37722,1
7,4,0,1,0.66862,1
7,2,1,0,0.55257,1
7,5,0,1,0.69101,1
7,5,1,0,0.58937,1
7,6,1,0,0.47664,1
7,1,0,0,0.48588,1
7,3,0,0,0.47455,1
7,5,1,0,0.3059,1
7,6,1,1,0.65498,1
7,1,1,1,0.57368,1
7,4,0,1,1.0255,1
7,6,0,0,0.55271,1
7,2,0,0,0.71653,1
7,2,1,0,0.48313,1
7,5,0,0,0.77504,1
7,4,1,1,0.65439,1
7,2,0,0,0.52317,1
7,5,1,0,0.60375,1
7,6,0,0,0.62975,1
7,2,1,0,0.58361,1
7,5,0,1,0.6895,1
7,1,1,0,0.43022,1
7,3,1,0,0.60477,1
7,6,1,1,0.58858,1
7,3,0,0,0.46789,1
7,1,0,0,0.73372,1
7,4,1,0,0.70643,1
7,4,0,0,1.3577,1
7,2,1,0,0.4781,1
7,2,0,0,0.49946,1
7,3,0,0,0.32322,1
7,4,1,0,0.63787,1
7,4,0,0,0.8951,1
7,6,1,0,0.55362,1
7,5,1,1,0.78407,1
7,1,1,0,0.76277,1
7,1,0,0,0.52,1
7,6,0,1,0.94317,3
7,3,1,1,0.7387,1
7,6,0,1,0.57007,1
7,5,1,1,0.56318,1
7,6,1,1,0.61311,1
7,2,0,0,0.76121,1
7,1,0,0,0.58625,1
7,5,0,1,0.7076,1
7,2,1,1,0.67449,1
7,1,1,0,0.61062,1
7,3,1,0,0.85144,2
7,4,1,0,0.64658,2
7,3,0,0,0.5697,1
7,3,1,0,0.71094,1
7,4,0,0,0.71759,1
7,2,0,0,0.67617,1
7,3,0,1,1.0244,1
7,5,1,1,0.95097,1
7,5,0,0,0.67567,1
7,4,1,0,2.0305,1
7,1,0,0,0.46971,1
7,6,1,1,0.57752,1
7,3,0,0,0.52344,1
7,2,1,0,0.45347,1
7,4,0,0,0.88792,1
7,2,0,0,0.45598,1
7,6,1,1,0.51311,1
7,5,0,0,0.92903,1
7,4,1,0,0.46096,1
7,1,0,0,0.37233,1
7,1,1,0,0.73368,1
7,5,1,0,1.6734,1
7,6,0,1,0.81658,1
7,3,1,1,1.0593,1
7,2,0,0,0.4883,1
7,3,0,0,0.68887,1
7,5,0,1,0.66556,1
7,5,1,0,0.57671,1
7,2,1,1,1.3007,1
7,6,1,1,1.9879,1
7,6,0,0,0.51034,1
7,4,1,0,0.64757,1
7,1,0,0,0.715,1
7,3,1,0,0.77872,1
7,1,1,0,0.25598,1
7,4,0,0,0.80989,1
7,5,1,0,0.51447,1
7,4,1,0,0.69503,1
7,6,0,0,0.7089,1
7,5,0,0,0.60966,1
7,1,0,0,0.54806,1
7,6,1,0,0.36464,1
7,3,1,0,0.51457,1
7,4,0,0,0.54416,1
7,3,0,0,0.53835,1
7,1,1,0,0.68165,1
7,2,0,0,0.39834,1
7,2,1,0,0.59281,1
7,4,0,0,0.82735,1
7,1,1,0,0.63539,1
7,5,1,1,0.77719,1
7,3,1,0,0.67366,1
7,6,0,1,0.63556,1
7,2,1,0,0.66043,1
7,5,0,0,0.59166,1
7,6,1,0,0.60692,2
7,2,0,0,1.0794,1
7,1,0,0,0.42994,1
7,4,1,0,0.81922,1
7,2,0,0,0.44536,1
7,1,1,0,0.44978,1
7,3,0,0,0.43226,1
7,3,1,0,0.3675,1
7,4,0,0,0.72824,1
7,2,1,0,0.7025,1
7,4,1,0,0.52645,1
7,6,1,1,0.74036,2
7,6,0,1,0.58493,1
7,5,1,1,0.62076,1
7,1,0,0,0.35536,1
7,5,0,0,0.80992,1
7,5,1,0,0.4125,1
7,3,0,0,0.36787,1
7,1,0,0,0.46903,1
7,4,0,0,1.8216,2
7,1,1,0,0.56148,1
7,2,1,0,0.35605,1
7,3,1,0,0.44995,1
7,2,0,0,0.42259,1
7,5,0,0,0.47462,1
7,6,1,1,0.7366,1
7,4,1,1,0.52561,1
7,6,0,1,0.64451,1
7,3,1,0,0.45411,1
7,5,0,1,0.71947,1
7,2,1,0,0.48138,1
7,6,0,1,1.1659,1
7,1,0,0,0.47846,1
7,1,1,0,1.1757,1
7,3,0,1,0.95954,1
7,4,1,0,0.46145,1
7,6,1,1,0.57944,1
7,5,1,1,0.45398,1
7,2,0,0,0.44314,1
7,4,0,0,0.48304,1
7,5,1,0,1.1598,1
7,3,0,0,0.61684,1
7,2,0,0,0.5628,1
7,4,1,0,0.55609,1
7,4,0,0,0.39932,1
7,1,1,0,0.39777,1
7,3,1,0,0.42504,1
7,1,0,0,0.84828,1
7,6,0,0,0.3782,1
7,5,0,0,0.66343,1
7,6,1,1,0.71265,1
7,2,1,0,0.94717,1
7,3,0,0,0.6618,2
7,3,1,1,1.6136,2
7,6,1,0,0.40627,1
7,1,0,0,0.57605,2
7,2,0,0,0.65399,2
7,1,1,0,0.48002,2
7,2,1,0,0.41126,2
7,4,0,0,1.3738,3
7,5,1,0,0.51984,1
7,5,0,1,1.3137,1
7,6,0,1,0.61962,1
7,3,1,0,0.65483,1
7,2,1,0,0.48413,1
7,6,1,1,0.55477,1
7,3,0,0,0.43135,1
7,4,1,0,0.4659,1
7,1,0,0,0.52653,1
7,2,0,1,2.6891,1
7,1,1,0,0.50885,1
7,5,0,1,0.60752,1
7,6,0,0,0.40469,1
7,5,1,1,0.63725,1
7,4,0,1,0.55398,1
7,4,1,0,0.38789,1
7,2,1,0,0.36783,1
7,3,0,0,0.50111,1
7,2,0,0,0.41821,1
7,6,0,0,0.74683,1
7,5,1,0,0.43595,1
7,3,1,0,0.40323,1
7,4,0,0,0.55779,1
7,1,1,0,0.66964,1
7,6,1,1,0.96237,1
7,5,0,1,0.50213,1
7,1,0,0,0.51015,1
7,5,1,1,0.67008,1
7,3,0,0,0.46252,1
7,1,1,0,0.48842,1
7,5,0,0,0.80363,1
7,4,1,0,0.64428,1
7,3,1,0,0.34479,1
7,6,1,1,0.47212,1
7,1,0,0,0.56931,1
7,4,0,0,0.52072,3
7,3,1,0,0.56866,3
7,6,1,1,0.86119,1
7,3,0,0,0.58975,1
7,5,1,1,0.72727,1
7,6,0,1,0.66957,1
7,4,1,0,1.6675,1
7,4,0,0,0.70014,1
7,1,0,0,0.37061,1
7,2,0,0,0.56193,1
7,1,1,0,0.37705,1
7,2,1,0,0.40783,1
7,5,0,0,0.92172,1
7,3,1,0,0.48561,1
7,1,0,0,0.40822,1
7,4,1,0,0.72143,1
7,6,1,1,0.6319,1
7,3,0,0,0.38865,1
7,2,1,0,0.57121,1
7,2,0,0,0.57911,1
7,5,0,1,0.66308,1
7,1,1,0,0.42629,1
7,4,0,0,0.4496,1
7,5,1,0,0.43418,1
7,6,0,1,0.5493,1
7,6,1,1,0.54255,1
7,3,1,0,0.48844,1
7,2,1,0,0.47379,1
7,2,0,0,0.42232,1
7,3,0,0,0.38689,1
7,4,0,0,0.3695,1
7,5,1,0,0.88952,1
7,5,0,0,0.58861,1
7,1,1,0,0.43651,1
7,4,1,0,0.42447,1
7,6,0,1,0.58639,1
7,1,0,0,0.58487,1
7,3,1,0,0.62553,1
7,4,1,0,0.48002,1
7,3,0,0,0.51935,1
7,5,1,0,0.45117,1
7,5,0,0,0.47511,1
7,2,0,0,0.813,1
7,1,1,0,0.43159,1
7,6,1,1,0.58087,1
7,4,0,1,2.1447,1
7,6,0,1,0.55525,1
7,1,0,0,0.42977,1
7,2,1,0,0.54035,1
7,1,0,0,0.54426,1
7,1,1,0,0.47748,1
7,3,0,0,0.52748,1
7,2,1,0,1.216,1
7,6,1,1,0.76794,1
7,4,0,0,0.68452,1
7,6,0,0,1.2317,1
7,2,0,0,0.57766,1
7,4,1,1,2.1734,1
7,5,0,1,0.49475,1
7,5,1,1,0.52753,1
7,3,1,1,0.70321,1
7,1,0,0,0.55367,1
7,5,1,1,1.2143,1
7,5,0,1,0.52277,1
7,6,0,1,0.4675,1
7,1,1,0,0.57598,1
7,3,1,0,0.61239,1
7,4,0,1,1.0126,1
7,4,1,1,0.6365,1
7,6,1,1,0.4963,1
7,2,1,0,0.48954,1
7,2,0,0,0.46827,1
7,3,0,0,0.32945,1
7,3,1,0,0.83012,1
7,3,0,0,0.30064,1
7,6,0,1,0.67857,1
7,6,1,1,0.44779,1
7,2,0,0,0.57823,1
7,1,0,0,0.47156,1
7,1,1,0,0.47549,1
7,5,0,1,0.60595,1
7,4,1,0,0.56649,1
7,4,0,1,0.60039,1
7,2,1,0,0.47433,1
7,5,1,1,0.57024,1
7,2,0,0,0.39349,1
7,3,0,0,0.42489,1
7,3,1,0,0.44001,1
7,4,0,0,0.47069,1
7,4,1,1,0.83981,1
7,6,0,0,0.36642,1
7,1,1,0,0.51232,1
7,5,1,1,0.69963,1
7,2,1,0,0.50747,1
7,1,0,0,0.6327,1
7,5,0,1,0.5946,1
7,6,1,1,1.2172,1
7,6,0,1,0.53241,1
7,4,0,1,0.70101,1
7,1,1,0,0.50766,1
7,5,0,1,1.1591,1
7,3,1,1,0.7587,1
7,2,1,0,0.84934,1
7,1,0,0,0.58916,1
7,2,0,0,0.66042,1
7,6,1,1,0.66959,1
7,4,1,0,0.78827,1
7,3,0,1,1.5888,1
7,5,1,1,0.62325,1
8,4,0,1,1.4577,1
8,4,1,1,1.2228,1
8,5,1,1,1.1896,1
8,2,1,0,1.2311,1
8,3,0,0,1.9709,1
8,1,0,0,1.4494,1
8,6,1,1,1.4135,1
8,1,1,0,1.2692,1
8,3,0,1,2.6225,1
8,6,1,1,1.0428,1
8,5,1,1,0.79133,1
8,5,0,1,0.70455,1
8,6,0,1,0.92018,1
8,2,0,0,1.2033,1
8,2,0,0,1.1657,1
8,3,0,0,1.6941,1
8,6,0,1,0.95002,1
8,2,1,0,0.95868,1
8,4,0,1,2.133,2
8,3,1,0,1.2642,1
8,1,1,0,1.2489,1
8,5,0,1,0.90623,1
8,5,1,1,2.0907,2
8,2,0,0,1.1324,1
8,2,1,0,1.2463,1
8,5,1,1,0.90353,1
8,3,0,1,2.1126,1
8,6,1,1,0.83392,1
8,3,1,1,1.136,1
8,4,0,1,0.76128,1
8,1,1,0,0.86185,1
8,5,0,1,0.74517,1
8,3,1,1,1.1596,1
8,5,1,1,0.64823,1
8,3,0,1,1.1661,1
8,5,0,1,1.0183,1
8,1,0,0,0.80644,1
8,4,1,0,1.3302,1
8,2,1,0,0.74425,1
8,1,1,0,1.5138,1
8,4,0,1,0.99455,1
8,6,0,1,0.84177,1
8,6,1,1,0.70554,1
8,5,0,1,0.64952,1
8,4,1,1,1.5081,1
8,1,0,0,0.75853,1
8,5,1,1,0.73661,1
8,6,0,1,0.68569,1
8,3,0,0,2.3948,1
8,1,1,0,0.98802,1
8,2,1,0,0.88763,1
8,2,0,0,0.68611,1
8,1,0,0,1.1306,1
8,1,1,0,0.84257,1
8,2,0,0,0.97336,1
8,5,0,1,0.67405,1
8,4,1,1,0.79175,1
8,4,0,1,1.7257,2
8,6,1,1,0.73189,1
8,6,0,1,0.60446,1
8,2,1,0,0.80501,1
8,3,0,0,1.647,1
8,4,1,1,1.0501,1
8,4,0,1,1.02,1
8,1,0,1,1.1821,1
8,1,1,0,0.70708,1
8,3,1,0,0.90097,1
8,6,1,1,1.3368,1
8,2,0,0,0.82078,1
8,5,1,0,1.1179,1
8,2,1,0,1.2999,1
8,5,0,1,0.81441,1
8,6,0,1,0.7076,1
8,6,1,1,0.61829,1
8,1,0,0,0.8302,1
8,2,1,0,0.66657,1
8,2,0,0,1.3647,1
8,3,1,0,1.0327,1
8,4,1,1,1.1739,1
8,6,0,1,0.7763,1
8,1,1,0,0.71622,1
8,5,0,1,1.0573,1
8,3,0,1,1.5032,1
8,4,0,1,1.3171,1
8,5,1,1,0.60429,1
8,6,1,1,0.7026,1
8,2,1,0,0.75767,1
8,1,0,0,0.67565,1
8,1,1,0,0.63019,1
8,2,0,0,0.73865,1
8,5,1,1,0.73452,1
8,3,1,0,0.71576,1
8,6,0,1,0.6316,1
8,3,0,0,1.8856,1
8,5,0,1,0.71609,1
8,1,1,0,0.73201,1
8,1,0,1,1.4505,1
8,5,1,1,0.78557,1
8,2,1,0,0.69156,1
8,3,1,0,0.73282,1
8,3,0,0,0.75931,1
8,2,0,0,0.77246,1
8,4,1,1,0.66769,1
8,5,0,1,0.72755,1
8,6,1,1,0.58471,1
8,4,0,1,0.70664,1
8,6,0,1,0.5119,1
8,6,1,1,0.60781,1
8,2,0,0,0.57243,1
8,3,1,0,1.5176,1
8,4,1,1,0.66471,1
8,6,0,1,1.0359,1
8,1,0,0,0.58385,1
8,5,0,1,0.6871,1
8,2,1,0,0.59165,1
8,4,0,1,1.2169,1
8,1,1,0,0.68072,1
8,5,1,1,1.0526,1
8,3,0,0,0.62033,1
8,1,1,0,0.72412,1
8,3,0,0,0.80765,1
8,5,1,1,0.93511,1
8,6,1,1,1.8444,1
8,6,0,1,0.84657,1
8,1,0,0,0.64453,1
8,2,1,0,0.56241,1
8,5,0,1,0.61551,1
8,4,1,1,0.75932,1
8,4,0,1,1.2546,1
8,3,1,0,0.70317,1
8,1,1,0,0.57426,1
8,2,1,0,0.62938,1
8,4,0,1,1.0873,1
8,5,1,1,0.69598,1
8,3,1,0,0.79048,1
8,3,0,0,0.81428,1
8,6,0,1,0.72141,1
8,4,1,1,0.95268,1
8,1,0,0,0.60787,1
8,6,1,1,0.77323,1
8,2,0,0,0.60776,1
8,4,1,1,1.0849,1
8,2,0,0,0.65789,1
8,5,0,1,0.63833,1
8,1,1,0,0.66157,1
8,3,0,0,1.1829,1
8,3,1,0,0.58885,1
8,1,0,0,0.82899,1
8,4,0,1,1.1086,1
8,6,1,1,0.56298,1
8,6,0,1,0.53628,1
8,2,1,0,0.61546,1
8,2,0,0,0.55531,1
8,2,1,0,0.51186,1
8,3,0,0,0.52174,1
8,4,0,1,1.247,1
8,5,1,1,0.6315,1
8,1,0,0,0.51326,1
8,5,0,1,0.65184,1
8,1,1,0,0.49712,1
8,6,0,1,0.96857,1
8,3,1,0,0.52085,1
8,6,1,1,1.1367,1
8,4,1,0,1.1572,1
8,6,0,1,0.61421,1
8,4,1,1,0.79153,1
8,5,1,1,0.68008,1
8,6,1,1,0.65992,1
8,5,0,1,1.0097,1
8,2,1,0,1.3826,2
8,4,0,1,1.3705,1
8,2,0,0,1.1408,1
8,3,1,1,1.7138,1
8,1,0,0,0.60769,1
8,1,1,0,0.6116,1
8,3,0,0,0.46301,1
8,2,1,0,0.54816,1
8,5,1,1,0.65737,1
8,5,0,1,0.86588,1
8,4,1,1,0.69246,1
8,6,1,1,0.58232,1
8,1,1,0,0.56477,1
8,4,0,1,0.74063,1
8,1,0,0,0.6852,1
8,3,1,0,0.8791,1
8,2,0,0,0.55764,1
8,6,0,1,0.58257,1
8,3,1,0,0.55345,1
8,6,0,1,0.64676,1
8,6,1,1,1.0599,1
8,1,1,0,0.58503,1
8,1,0,0,0.51967,1
8,5,1,1,0.5883,1
8,2,1,0,0.54558,1
8,4,0,0,0.89666,1
8,4,1,1,0.76525,1
8,3,0,0,0.68778,1
8,2,0,0,0.50579,1
8,5,0,1,0.62702,1
8,2,1,0,0.44031,1
8,5,1,1,0.73595,1
8,2,0,0,0.6853,1
8,4,1,1,0.65039,1
8,5,0,1,0.76755,1
8,6,1,1,1.4281,1
8,4,0,1,0.71655,1
8,1,1,0,0.64844,1
8,1,0,0,0.591,1
8,3,1,1,1.3692,1
8,3,0,0,0.65076,1
8,2,1,0,0.57801,1
8,1,0,0,0.54669,1
8,6,1,1,0.58729,1
8,5,0,1,0.60381,1
8,1,1,0,0.56838,1
8,3,1,0,0.79213,1
8,4,0,1,0.64285,1
8,5,1,1,0.69269,1
8,4,1,1,0.7807,1
8,2,0,0,0.47306,1
8,6,0,1,0.54974,1
8,3,0,0,1.0964,1
8,4,1,1,0.60154,1
8,5,1,1,0.65756,1
8,6,0,1,0.53405,1
8,2,1,0,0.56735,1
8,1,1,0,0.47723,1
8,2,0,0,0.45498,1
8,1,0,0,0.43309,1
8,6,1,1,0.62021,1
8,4,0,1,1.04,1
8,3,0,0,0.52067,1
8,3,1,0,0.66779,1
8,5,0,1,0.57634,1
8,4,1,1,0.67551,1
8,3,0,0,0.50693,1
8,4,0,1,0.68481,1
8,6,1,1,0.59068,1
8,3,1,0,0.55389,1
8,6,0,1,1.4377,1
8,5,0,1,0.60221,1
8,2,1,0,0.68011,1
8,1,0,0,0.60859,1
8,1,1,0,0.44117,1
8,2,0,0,0.50586,1
8,5,1,1,0.71645,1
8,2,0,0,0.55552,1
8,4,0,1,0.71812,1
8,1,0,0,1.8813,1
8,1,1,0,0.96428,1
8,6,1,1,0.84295,1
8,2,1,0,0.92282,1
8,5,0,1,0.59727,1
8,6,0,1,1.1638,1
8,4,1,1,0.60106,1
8,3,1,0,0.62699,1
8,3,0,0,0.52022,1
8,5,1,1,0.62748,1
8,4,0,1,0.7221,1
8,6,1,1,0.45651,1
8,6,0,1,0.52517,1
8,4,1,1,0.92911,1
8,1,1,0,0.4636,1
8,2,0,0,0.4555,1
8,1,0,0,0.42554,1
8,5,0,1,0.57884,1
8,3,1,0,0.5939,1
8,3,0,0,0.45725,1
8,2,1,0,0.39375,1
8,5,1,1,0.6276,1
8,5,0,1,1.0316,1
8,1,1,0,0.92946,1
8,3,1,1,1.564,1
8,6,1,0,0.5126,1
8,3,0,0,0.71697,1
8,4,1,1,0.77554,1
8,4,0,1,0.73144,1
8,1,0,0,0.5613,1
8,2,0,0,0.65777,1
8,2,1,0,0.5716,1
8,6,0,1,0.52427,1
8,5,1,1,0.6051,1
8,2,0,0,0.42532,1
8,1,1,0,0.59867,1
8,2,1,0,0.7672,1
8,1,0,0,0.43234,1
8,6,1,1,0.57026,1
8,4,0,0,0.77342,1
8,5,0,1,0.73135,1
8,4,1,1,0.82119,1
8,6,0,1,0.51836,1
8,3,0,0,0.50026,1
8,5,1,1,0.66157,1
8,3,1,1,0.89157,1
8,2,0,0,0.54009,1
8,1,1,0,0.5279,1
8,1,0,0,0.98579,1
8,5,1,1,0.73487,1
8,6,1,1,0.53685,1
8,2,1,0,0.49471,1
8,3,0,1,0.75863,1
8,6,0,1,0.55313,1
8,4,0,1,0.69244,1
8,4,1,1,0.73226,1
