Subject,Distance,Context,ClassRef,RT,Vis
16,3,1,1,0.67096,1
16,1,1,1,0.68015,1
16,2,0,0,0.60463,1
16,2,0,1,0.61668,1
16,2,1,1,0.64394,1
16,1,0,1,0.6851,1
16,2,1,0,0.54368,1
16,2,0,0,0.74759,1
16,2,1,1,0.63873,1
16,3,0,1,0.64217,1
16,1,0,0,0.57735,1
16,3,1,0,0.62991,1
16,3,1,0,0.5925,1
16,1,1,0,0.56642,1
16,2,0,1,0.67021,1
16,3,0,1,1.0269,1
16,1,0,0,1.6641,1
16,3,0,0,0.9325,1
16,3,1,0,0.97333,1
16,2,1,0,0.71446,1
16,1,0,0,0.99969,1
16,3,1,1,0.77615,1
16,3,0,0,0.57871,1
16,3,1,0,0.47311,1
16,2,1,0,0.58521,1
16,1,0,1,0.62783,1
16,2,1,1,1.0413,1
16,1,1,1,0.49042,1
16,2,1,0,0.79226,1
16,1,0,1,0.71433,1
16,2,1,0,0.82885,1
16,3,0,0,1.0447,1
16,2,0,0,0.78796,1
16,3,0,1,0.67651,1
16,1,0,1,0.52829,1
16,1,1,1,0.60169,1
16,3,1,0,0.66089,1
16,2,1,0,0.6981,1
